estrato;talhao;parc;x;y;idade;vol
regiao01;T06;100;723190,9435;7952703,982;7,55;315,6716
regiao01;T06;101;722774,7748;7951871,645;3;150,7293
regiao01;T06;101;722774,7748;7951871,645;4,14;198,462
regiao01;T06;101;722774,7748;7951871,645;7,07;325,8846
regiao01;T06;102;723815,1964;7951039,307;3,25;144,0296
regiao01;T06;102;723815,1964;7951039,307;4,91;193,1451
regiao01;T06;102;723815,1964;7951039,307;5,73;208,2606
regiao01;T06;102;723815,1964;7951039,307;6,03;222,5733
regiao01;T06;102;723815,1964;7951039,307;7,46;283,3288
regiao01;T06;103;724023,2807;7950623,139;2,39;64,8276
regiao01;T06;103;724023,2807;7950623,139;3,89;148,7184
regiao01;T06;103;724023,2807;7950623,139;4,45;189,627
regiao01;T06;103;724023,2807;7950623,139;5,33;294,1282
regiao01;T06;103;724023,2807;7950623,139;7,58;315,528
regiao01;T06;104;723815,1964;7950623,139;3,9;99,448
regiao01;T06;104;723815,1964;7950623,139;4,22;172,3433
regiao01;T06;104;723815,1964;7950623,139;5,6;183,1275
regiao01;T06;105;723607,1121;7950623,139;2,89;118,1735
regiao01;T06;105;723607,1121;7950623,139;3,67;154,756
regiao01;T06;105;723607,1121;7950623,139;5,18;248,9577
regiao01;T06;105;723607,1121;7950623,139;6,58;256,8032
regiao01;T06;105;723607,1121;7950623,139;7,45;335,9682
regiao01;T06;106;723399,0278;7950623,139;3,4;170,1591
regiao01;T06;106;723399,0278;7950623,139;4,91;187,9631
regiao01;T06;106;723399,0278;7950623,139;6,1;305,5076
regiao01;T06;106;723399,0278;7950623,139;7,55;343,8478
regiao01;T06;107;722982,8591;7950623,139;2,98;149,7374
regiao01;T06;107;722982,8591;7950623,139;6,47;272,463
regiao01;T06;107;722982,8591;7950623,139;7,13;340,6284
regiao01;T06;108;722774,7748;7950623,139;2,64;98,7575
regiao01;T06;108;722774,7748;7950623,139;3,13;103,4971
regiao01;T06;108;722774,7748;7950623,139;5,78;208,1889
regiao01;T06;108;722774,7748;7950623,139;7,32;258,3439
regiao01;T06;109;723607,1121;7951039,307;2,33;77,3402
regiao01;T06;109;723607,1121;7951039,307;3,49;110,1875
regiao01;T06;109;723607,1121;7951039,307;4,27;144,7581
regiao01;T06;109;723607,1121;7951039,307;5,49;204,3304
regiao01;T06;109;723607,1121;7951039,307;6,54;224,9227
regiao01;T06;109;723607,1121;7951039,307;7,01;324,9575
regiao01;T06;110;723190,9435;7951039,307;2,4;97,2323
regiao01;T06;110;723190,9435;7951039,307;3,85;143,9727
regiao01;T06;110;723190,9435;7951039,307;4,97;179,2561
regiao01;T06;110;723190,9435;7951039,307;5,73;179,9227
regiao01;T06;110;723190,9435;7951039,307;6,61;267,3566
regiao01;T06;110;723190,9435;7951039,307;7,4;324,3669
regiao01;T06;111;724023,2807;7950415,054;3,06;125,88
regiao01;T06;111;724023,2807;7950415,054;6,11;247,3484
regiao01;T06;111;724023,2807;7950415,054;7,01;286,6424
regiao01;T06;112;723815,1964;7950415,054;3,06;132,4766
regiao01;T06;112;723815,1964;7950415,054;5,14;215,5869
regiao01;T06;112;723815,1964;7950415,054;6,94;256,209
regiao01;T06;112;723815,1964;7950415,054;7,89;367,1573
regiao01;T06;113;723607,1121;7950415,054;2,1;59,7132
regiao01;T06;113;723607,1121;7950415,054;3,74;153,3997
regiao01;T06;113;723607,1121;7950415,054;4,19;155,8579
regiao01;T06;113;723607,1121;7950415,054;5,4;192,4349
regiao01;T06;113;723607,1121;7950415,054;6,21;216,7483
regiao01;T06;114;723190,9435;7950415,054;2,73;82,8451
regiao01;T06;114;723190,9435;7950415,054;4,44;166,5164
regiao01;T06;114;723190,9435;7950415,054;6,93;339,6567
regiao01;T06;115;722774,7748;7950415,054;2,81;116,2613
regiao01;T06;115;722774,7748;7950415,054;3,9;190,2708
regiao01;T06;115;722774,7748;7950415,054;4,45;218,2534
regiao01;T06;115;722774,7748;7950415,054;5,56;226,1938
regiao01;T06;115;722774,7748;7950415,054;6,51;291,139
regiao01;T06;115;722774,7748;7950415,054;7,69;333,9064
regiao01;T06;116;722566,6905;7950415,054;2,26;93,8574
regiao01;T06;116;722566,6905;7950415,054;3,58;130,3662
regiao01;T06;116;722566,6905;7950415,054;4,96;165,6977
regiao01;T06;116;722566,6905;7950415,054;5,08;250,7885
regiao01;T06;116;722566,6905;7950415,054;6,08;283,0969
regiao01;T06;116;722566,6905;7950415,054;7,62;399,2097
regiao01;T06;117;723815,1964;7949790,802;2,11;47,7559
regiao01;T06;117;723815,1964;7949790,802;3,85;162,2951
regiao01;T06;117;723815,1964;7949790,802;5,26;207,693
regiao01;T06;117;723815,1964;7949790,802;6,95;301,8851
regiao01;T06;117;723815,1964;7949790,802;7,15;384,572
regiao01;T06;118;724023,2807;7950206,97;3,18;150,8747
regiao01;T06;118;724023,2807;7950206,97;4,86;199,5919
regiao01;T06;118;724023,2807;7950206,97;6,36;208,4647
regiao01;T06;118;724023,2807;7950206,97;7,89;262,8797
regiao01;T06;119;723815,1964;7950206,97;2,32;77,0177
regiao01;T06;119;723815,1964;7950206,97;4,61;223,744
regiao01;T06;119;723815,1964;7950206,97;5,65;273,9144
regiao01;T06;119;723815,1964;7950206,97;6,85;282,9418
regiao01;T06;119;723815,1964;7950206,97;7,93;310,8444
regiao01;T06;120;723607,1121;7950206,97;2,55;66,709
regiao01;T06;120;723607,1121;7950206,97;5,34;181,0371
regiao01;T06;120;723607,1121;7950206,97;7,77;246,8324
regiao01;T06;121;722982,8591;7950206,97;3,71;161,2137
regiao01;T06;121;722982,8591;7950206,97;4,89;165,5606
regiao01;T06;121;722982,8591;7950206,97;5,33;175,9687
regiao01;T06;121;722982,8591;7950206,97;6,53;243,9019
regiao01;T06;121;722982,8591;7950206,97;7,65;246,8047
regiao01;T06;122;722774,7748;7950206,97;3,45;155,9205
regiao01;T06;122;722774,7748;7950206,97;6,39;300,8527
regiao01;T06;122;722774,7748;7950206,97;7,49;319,583
regiao01;T06;123;723399,0278;7950415,054;2,01;105,7286
regiao01;T06;123;723399,0278;7950415,054;3,46;119,6882
regiao01;T06;123;723399,0278;7950415,054;4,53;161,0698
regiao01;T06;123;723399,0278;7950415,054;5,83;199,4476
regiao01;T06;123;723399,0278;7950415,054;6,1;231,3779
regiao01;T06;123;723399,0278;7950415,054;7,39;268,3935
regiao01;T06;124;724023,2807;7949998,886;2,84;85,8582
regiao01;T06;124;724023,2807;7949998,886;4,17;180,0524
regiao01;T06;124;724023,2807;7949998,886;5,62;194,5559
regiao01;T06;124;724023,2807;7949998,886;7,95;349,1543
regiao01;T06;125;723815,1964;7949998,886;2,37;77,9329
regiao01;T06;125;723815,1964;7949998,886;3,52;168,4744
regiao01;T06;125;723815,1964;7949998,886;4,05;169,1435
regiao01;T06;125;723815,1964;7949998,886;5,01;346,2526
regiao01;T06;125;723815,1964;7949998,886;6,89;370,6991
regiao01;T06;126;723607,1121;7949998,886;2,85;133,5246
regiao01;T06;126;723607,1121;7949998,886;3,88;195,892
regiao01;T06;126;723607,1121;7949998,886;5,96;229,5475
regiao01;T06;126;723607,1121;7949998,886;6,61;276,898
regiao01;T06;127;722982,8591;7949998,886;3,4;117,6811
regiao01;T06;127;722982,8591;7949998,886;4,99;130,1405
regiao01;T06;127;722982,8591;7949998,886;5,03;186,6831
regiao01;T06;128;722774,7748;7949998,886;2,37;94,9443
regiao01;T06;128;722774,7748;7949998,886;4,96;97,3514
regiao01;T06;128;722774,7748;7949998,886;5,9;181,4133
regiao01;T06;128;722774,7748;7949998,886;7,6;279,6801
regiao01;T07;129;722982,8591;7949374,633;3,61;145,0896
regiao01;T07;129;722982,8591;7949374,633;5,38;241,3625
regiao01;T07;129;722982,8591;7949374,633;6,23;243,891
regiao01;T07;130;721942,4375;7949582,717;2,5;94,3532
regiao01;T07;130;721942,4375;7949582,717;5,3;278,987
regiao01;T07;130;721942,4375;7949582,717;6,73;287,0339
regiao01;T07;131;722358,6062;7949582,717;2,19;34,4198
regiao01;T07;131;722358,6062;7949582,717;3,52;74,7172
regiao01;T07;131;722358,6062;7949582,717;4,11;82,745
regiao01;T07;131;722358,6062;7949582,717;5,16;186,6821
regiao01;T07;131;722358,6062;7949582,717;7,25;290,4962
regiao01;T07;132;721734,3532;7948958,464;2,48;148,7647
regiao01;T07;132;721734,3532;7948958,464;4,94;161,1673
regiao01;T07;132;721734,3532;7948958,464;5,86;331,0405
regiao01;T07;133;722150,5219;7949374,633;2,11;84,6845
regiao01;T07;133;722150,5219;7949374,633;3,83;192,4079
regiao01;T07;133;722150,5219;7949374,633;4,02;225,0302
regiao01;T07;133;722150,5219;7949374,633;5,57;245,1453
regiao01;T07;133;722150,5219;7949374,633;6,96;255,4171
regiao01;T07;133;722150,5219;7949374,633;7,79;308,9702
regiao01;T07;134;721942,4375;7949374,633;2,3;60,7498
regiao01;T07;134;721942,4375;7949374,633;3,74;152,5732
regiao01;T07;134;721942,4375;7949374,633;4,72;223,9449
regiao01;T07;134;721942,4375;7949374,633;5,46;232,9932
regiao01;T07;134;721942,4375;7949374,633;6,37;265,0907
regiao01;T07;134;721942,4375;7949374,633;7,58;345,8341
regiao01;T07;135;721734,3532;7949166,549;2,72;92,4978
regiao01;T07;135;721734,3532;7949166,549;3,11;126,4609
regiao01;T07;135;721734,3532;7949166,549;4,54;217,5999
regiao01;T07;135;721734,3532;7949166,549;5,63;222,5301
regiao01;T07;135;721734,3532;7949166,549;6,24;226,4051
regiao01;T07;135;721734,3532;7949166,549;7,91;266,4775
regiao01;T07;136;721734,3532;7949374,633;2,52;100,6206
regiao01;T07;136;721734,3532;7949374,633;5,66;257,2258
regiao01;T07;136;721734,3532;7949374,633;7,81;371,1629
regiao01;T07;137;722774,7748;7949374,633;2,02;44,5787
regiao01;T07;137;722774,7748;7949374,633;3,53;152,1446
regiao01;T07;137;722774,7748;7949374,633;4,38;152,6466
regiao01;T07;137;722774,7748;7949374,633;5,28;176,0135
regiao01;T07;137;722774,7748;7949374,633;6,39;179,8745
regiao01;T07;137;722774,7748;7949374,633;7,39;209,9993
regiao01;T07;138;722566,6905;7949582,717;2,16;87,464
regiao01;T07;138;722566,6905;7949582,717;3,54;96,0151
regiao01;T07;138;722566,6905;7949582,717;4,62;192,453
regiao01;T07;138;722566,6905;7949582,717;5,23;202,0909
regiao01;T07;138;722566,6905;7949582,717;6,47;282,0385
regiao01;T07;138;722566,6905;7949582,717;7,49;343,5362
regiao01;T07;139;722774,7748;7949582,717;2,6;87,8308
regiao01;T07;139;722774,7748;7949582,717;3,98;194,191
regiao01;T07;139;722774,7748;7949582,717;4,22;217,9576
regiao01;T07;139;722774,7748;7949582,717;5,47;230,842
regiao01;T07;139;722774,7748;7949582,717;6,9;236,5526
regiao01;T07;139;722774,7748;7949582,717;7,6;293,8176
regiao02;T08;140;716324,161;7948958,464;3,77;179,1746
regiao02;T08;140;716324,161;7948958,464;5,08;197,3666
regiao02;T08;140;716324,161;7948958,464;7;204,489
regiao02;T08;140;716324,161;7948958,464;7,39;425,6497
regiao02;T08;141;716116,0766;7948958,464;2,57;86,2769
regiao02;T08;141;716116,0766;7948958,464;3,82;132,2885
regiao02;T08;141;716116,0766;7948958,464;4,91;158,2753
regiao02;T08;141;716116,0766;7948958,464;5,58;178,5457
regiao02;T08;141;716116,0766;7948958,464;6,48;250,9522
regiao02;T08;141;716116,0766;7948958,464;7,75;295,3365
regiao02;T08;142;716116,0766;7949374,633;2,17;66,3784
regiao02;T08;142;716116,0766;7949374,633;3,91;120,2484
regiao02;T08;142;716116,0766;7949374,633;4,81;194,6034
regiao02;T08;142;716116,0766;7949374,633;6,8;254,8435
regiao02;T08;142;716116,0766;7949374,633;7,27;325,0981
regiao02;T08;143;716116,0766;7948750,38;3,33;150,5079
regiao02;T08;143;716116,0766;7948750,38;5,53;189,269
regiao02;T08;143;716116,0766;7948750,38;6,28;240,634
regiao02;T08;144;716324,161;7949374,633;3,65;169,7377
regiao02;T08;144;716324,161;7949374,633;4,42;188,6815
regiao02;T08;144;716324,161;7949374,633;5,82;214,2413
regiao02;T08;144;716324,161;7949374,633;6,34;263,4729
regiao02;T08;144;716324,161;7949374,633;7,03;357,3429
regiao02;T08;145;716532,2453;7949582,717;2,05;62,6921
regiao02;T08;145;716532,2453;7949582,717;3,13;129,8893
regiao02;T08;145;716532,2453;7949582,717;4,13;162,3717
regiao02;T08;145;716532,2453;7949582,717;5,66;171,2782
regiao02;T08;145;716532,2453;7949582,717;6,18;198,0039
regiao02;T08;145;716532,2453;7949582,717;7,34;232,7678
regiao02;T08;146;716324,161;7949582,717;2,86;98,466
regiao02;T08;146;716324,161;7949582,717;3,45;157,1859
regiao02;T08;146;716324,161;7949582,717;4,56;168,1891
regiao02;T08;146;716324,161;7949582,717;5,74;174,3636
regiao02;T08;146;716324,161;7949582,717;6,8;267,5373
regiao02;T08;146;716324,161;7949582,717;7,45;279,3508
regiao02;T08;147;716116,0766;7949582,717;2,86;125,7673
regiao02;T08;147;716116,0766;7949582,717;3,83;134,3794
regiao02;T08;147;716116,0766;7949582,717;4,16;202,3033
regiao02;T08;147;716116,0766;7949582,717;5,98;202,5695
regiao02;T08;147;716116,0766;7949582,717;6,7;219,7753
regiao02;T08;147;716116,0766;7949582,717;7,56;301,4972
regiao02;T08;148;716324,161;7949166,549;2,03;59,6367
regiao02;T08;148;716324,161;7949166,549;3;114,9844
regiao02;T08;148;716324,161;7949166,549;4,39;115,3969
regiao02;T08;148;716324,161;7949166,549;5,32;171,5382
regiao02;T08;148;716324,161;7949166,549;6,34;339,5365
regiao01;T09;149;721318,1846;7948750,38;2,03;42,7351
regiao01;T09;149;721318,1846;7948750,38;3,9;139,2161
regiao01;T09;149;721318,1846;7948750,38;5,42;250,9175
regiao01;T09;149;721318,1846;7948750,38;6,43;294,8167
regiao01;T09;150;721318,1846;7948958,464;2,87;98,1052
regiao01;T09;150;721318,1846;7948958,464;3,66;141,3658
regiao01;T09;150;721318,1846;7948958,464;4,88;165,6645
regiao01;T09;150;721318,1846;7948958,464;5,24;288,945
regiao01;T09;150;721318,1846;7948958,464;6,93;347,6329
regiao01;T09;151;721110,1003;7948750,38;2,54;118,3759
regiao01;T09;151;721110,1003;7948750,38;4,08;159,1391
regiao01;T09;151;721110,1003;7948750,38;5,06;162,1573
regiao01;T09;151;721110,1003;7948750,38;6,49;243,2016
regiao01;T09;151;721110,1003;7948750,38;7,53;289,3906
regiao01;T09;152;721110,1003;7948958,464;2,38;117,7922
regiao01;T09;152;721110,1003;7948958,464;3,98;171,0624
regiao01;T09;152;721110,1003;7948958,464;4,03;207,0096
regiao01;T09;152;721110,1003;7948958,464;5,67;209,7656
regiao01;T09;152;721110,1003;7948958,464;6,63;257,1987
regiao01;T09;152;721110,1003;7948958,464;7,05;288,2807
regiao01;T09;153;721110,1003;7948542,296;2,72;85,6747
regiao01;T09;153;721110,1003;7948542,296;4,86;165,9013
regiao01;T09;153;721110,1003;7948542,296;6,68;183,6316
regiao01;T09;153;721110,1003;7948542,296;7,24;328,2701
regiao02;T10;154;716740,3296;7948750,38;2,08;48,3997
regiao02;T10;154;716740,3296;7948750,38;3,52;143,8573
regiao02;T10;154;716740,3296;7948750,38;5,99;227,5101
regiao02;T10;154;716740,3296;7948750,38;6,81;239,6625
regiao02;T10;154;716740,3296;7948750,38;7,53;304,8995
regiao02;T10;155;716532,2453;7948542,296;2,96;101,0209
regiao02;T10;155;716532,2453;7948542,296;3,28;117,077
regiao02;T10;155;716532,2453;7948542,296;4,23;120,7601
regiao02;T10;155;716532,2453;7948542,296;5,88;190,5376
regiao02;T10;155;716532,2453;7948542,296;6,4;248,8463
regiao02;T10;156;716948,4139;7948750,38;3,13;133,7707
regiao02;T10;156;716948,4139;7948750,38;4,63;170,454
regiao02;T10;156;716948,4139;7948750,38;5,12;258,4627
regiao02;T10;156;716948,4139;7948750,38;6,02;275,785
regiao02;T10;156;716948,4139;7948750,38;7,43;292,4949
regiao02;T10;157;716740,3296;7948542,296;2,33;74,4968
regiao02;T10;157;716740,3296;7948542,296;3,68;136,6433
regiao02;T10;157;716740,3296;7948542,296;4,91;141,8075
regiao02;T10;157;716740,3296;7948542,296;5,36;231,9979
regiao02;T10;157;716740,3296;7948542,296;6,99;235,7269
regiao02;T10;157;716740,3296;7948542,296;7,29;358,8848
regiao02;T10;158;716740,3296;7948334,211;3,72;120,6613
regiao02;T10;158;716740,3296;7948334,211;5,44;228,6062
regiao02;T10;158;716740,3296;7948334,211;6,15;240,1079
regiao02;T10;158;716740,3296;7948334,211;7,23;317,45
regiao02;T10;159;716948,4139;7948542,296;3,03;164,0197
regiao02;T10;159;716948,4139;7948542,296;4,46;175,5702
regiao02;T10;159;716948,4139;7948542,296;6,27;257,5695
regiao02;T10;160;716740,3296;7948958,464;3,73;185,887
regiao02;T10;160;716740,3296;7948958,464;4,44;188,5648
regiao02;T10;160;716740,3296;7948958,464;5,66;282,2232
regiao02;T10;160;716740,3296;7948958,464;6,24;317,8612
regiao02;T10;161;716740,3296;7949166,549;2,44;75,1711
regiao02;T10;161;716740,3296;7949166,549;6,53;143,813
regiao02;T10;161;716740,3296;7949166,549;7,07;283,9394
regiao01;T11;162;724439,4494;7948334,211;2,28;78,8924
regiao01;T11;162;724439,4494;7948334,211;3;115,9261
regiao01;T11;162;724439,4494;7948334,211;4,67;142,2477
regiao01;T11;162;724439,4494;7948334,211;5,87;235,9886
regiao01;T11;162;724439,4494;7948334,211;6,55;239,7875
regiao01;T11;162;724439,4494;7948334,211;7,54;292,0391
regiao01;T11;163;725063,7023;7948126,127;2,68;117,6588
regiao01;T11;163;725063,7023;7948126,127;3,72;143,2015
regiao01;T11;163;725063,7023;7948126,127;4;173,4404
regiao01;T11;163;725063,7023;7948126,127;6,41;261,5198
regiao01;T11;163;725063,7023;7948126,127;7,27;352,8294
regiao01;T11;164;724855,618;7948126,127;2,05;77,8231
regiao01;T11;164;724855,618;7948126,127;3,42;164,861
regiao01;T11;164;724855,618;7948126,127;4,14;252,2307
regiao01;T11;164;724855,618;7948126,127;5,47;259,5281
regiao01;T11;164;724855,618;7948126,127;6,33;387,5423
regiao01;T11;165;724439,4494;7948126,127;2,86;171,5292
regiao01;T11;165;724439,4494;7948126,127;3,84;172,4866
regiao01;T11;165;724439,4494;7948126,127;4,42;174,1041
regiao01;T11;165;724439,4494;7948126,127;5,42;184,2357
regiao01;T11;165;724439,4494;7948126,127;6;252,4163
regiao01;T11;165;724439,4494;7948126,127;7,02;261,169
regiao01;T11;166;725063,7023;7950206,97;2,54;84,0792
regiao01;T11;166;725063,7023;7950206,97;4,83;184,2551
regiao01;T11;166;725063,7023;7950206,97;5,03;271,2125
regiao01;T11;166;725063,7023;7950206,97;7,88;271,6523
regiao01;T11;167;724855,618;7950206,97;3,66;143,9747
regiao01;T11;167;724855,618;7950206,97;4,44;212,2279
regiao01;T11;167;724855,618;7950206,97;5,97;243,4911
regiao01;T11;167;724855,618;7950206,97;6,74;317,8543
regiao01;T11;167;724855,618;7950206,97;7,35;336,6555
regiao01;T11;168;724647,5337;7950206,97;3,27;130,3839
regiao01;T11;168;724647,5337;7950206,97;6,63;224,9936
regiao01;T11;168;724647,5337;7950206,97;7,62;258,224
regiao01;T11;169;724439,4494;7950206,97;2,61;124,4105
regiao01;T11;169;724439,4494;7950206,97;3,78;182,7198
regiao01;T11;169;724439,4494;7950206,97;4,96;263,2013
regiao01;T11;169;724439,4494;7950206,97;5,91;279,0948
regiao01;T11;170;725479,871;7949998,886;2,68;108,5633
regiao01;T11;170;725479,871;7949998,886;3,77;173,4878
regiao01;T11;170;725479,871;7949998,886;5,57;182,3425
regiao01;T11;170;725479,871;7949998,886;6,83;263,4072
regiao01;T11;170;725479,871;7949998,886;7,7;286,6438
regiao01;T11;171;725063,7023;7949998,886;2,45;79,2108
regiao01;T11;171;725063,7023;7949998,886;3,56;81,1819
regiao01;T11;171;725063,7023;7949998,886;4,57;211,979
regiao01;T11;171;725063,7023;7949998,886;7,91;366,0784
regiao01;T11;172;724855,618;7949998,886;2,66;86,3558
regiao01;T11;172;724855,618;7949998,886;3,65;130,1826
regiao01;T11;172;724855,618;7949998,886;4,17;188,1306
regiao01;T11;172;724855,618;7949998,886;5,9;221,4964
regiao01;T11;172;724855,618;7949998,886;6,87;232,8132
regiao01;T11;172;724855,618;7949998,886;7,73;319,6779
regiao01;T11;173;724647,5337;7949998,886;2,43;99,1462
regiao01;T11;173;724647,5337;7949998,886;3,18;139,86
regiao01;T11;173;724647,5337;7949998,886;4,64;150,541
regiao01;T11;173;724647,5337;7949998,886;5,29;178,0507
regiao01;T11;173;724647,5337;7949998,886;6,86;247,8435
regiao01;T11;173;724647,5337;7949998,886;7,61;323,0285
regiao01;T11;174;724439,4494;7949998,886;2,7;130,868
regiao01;T11;174;724439,4494;7949998,886;3,5;205,79
regiao01;T11;174;724439,4494;7949998,886;4,84;212,1886
regiao01;T11;174;724439,4494;7949998,886;5,65;276,6627
regiao01;T11;174;724439,4494;7949998,886;7,04;377,9367
regiao01;T11;175;725479,871;7949790,802;2,11;81,9225
regiao01;T11;175;725479,871;7949790,802;3,73;199,1035
regiao01;T11;175;725479,871;7949790,802;5,46;263,4546
regiao01;T11;175;725479,871;7949790,802;6,88;279,8352
regiao01;T11;175;725479,871;7949790,802;7,67;313,5861
regiao01;T11;176;725271,7866;7949790,802;2,22;113,994
regiao01;T11;176;725271,7866;7949790,802;3,81;173,4467
regiao01;T11;176;725271,7866;7949790,802;4,46;180,1167
regiao01;T11;176;725271,7866;7949790,802;5,65;232,7312
regiao01;T11;176;725271,7866;7949790,802;6,17;240,3618
regiao01;T11;176;725271,7866;7949790,802;7,17;330,9146
regiao01;T11;177;725063,7023;7949790,802;3,31;159,6104
regiao01;T11;177;725063,7023;7949790,802;4,98;160,5845
regiao01;T11;177;725063,7023;7949790,802;5,21;187,0352
regiao01;T11;177;725063,7023;7949790,802;6,02;203,4799
regiao01;T11;177;725063,7023;7949790,802;7,6;368,9283
regiao01;T11;178;724855,618;7949790,802;5,8;183,5011
regiao01;T11;178;724855,618;7949790,802;6,79;216,2402
regiao01;T11;178;724855,618;7949790,802;7,16;238,0351
regiao01;T11;179;724647,5337;7949790,802;2,23;80,0874
regiao01;T11;179;724647,5337;7949790,802;3,59;183,1184
regiao01;T11;179;724647,5337;7949790,802;4,09;194,9721
regiao01;T11;179;724647,5337;7949790,802;5,93;208,2049
regiao01;T11;179;724647,5337;7949790,802;6,7;244,7007
regiao01;T11;179;724647,5337;7949790,802;7,41;260,5472
regiao01;T11;180;725687,9553;7949582,717;2,29;104,7363
regiao01;T11;180;725687,9553;7949582,717;3,1;143,3873
regiao01;T11;180;725687,9553;7949582,717;5,65;156,5658
regiao01;T11;180;725687,9553;7949582,717;6,55;237,0909
regiao01;T11;180;725687,9553;7949582,717;7,89;320,0786
regiao01;T11;181;725479,871;7949582,717;2,23;43,4418
regiao01;T11;181;725479,871;7949582,717;5,85;182,7839
regiao01;T11;181;725479,871;7949582,717;7,34;223,4472
regiao01;T11;182;725271,7866;7949582,717;2,88;165,3525
regiao01;T11;182;725271,7866;7949582,717;3,37;166,3521
regiao01;T11;182;725271,7866;7949582,717;4,87;184,025
regiao01;T11;182;725271,7866;7949582,717;5,26;186,0446
