cod;chave_talhao;parc;hd;volume;idade;genotipo;prec_mm
3615;T383;841;21;123,9072763;4,166666667;G14;800
3616;T383;841;20,06;134,4757676;5,25;G14;800
3617;T383;842;14,28333333;72,62091881;2,331506849;G14;800
3618;T383;842;15,38;86,79024758;3,145205479;G14;800
3619;T383;842;20;119,9615445;4,166666667;G14;800
3620;T383;842;20,1;131,2069847;5,25;G14;800
3621;T385;843;16,64;99,07031679;2,334246575;G14;800
3622;T385;843;18,32;131,1059375;3,147945205;G14;800
3623;T385;843;23;172,1769635;4,166666667;G14;800
3624;T385;843;22,96;181,1988959;5,25;G14;800
3625;T384;844;14,74;71,00158171;2,334246575;G14;800
3626;T384;844;15,84;86,83712224;3,147945205;G14;800
3627;T384;844;20;120,7037359;4,166666667;G14;800
3628;T384;844;20,24;133,4862659;5,25;G14;800
3629;T384;845;13,72;67,57087362;2,334246575;G14;800
3630;T384;845;14,34;80,20416328;3,147945205;G14;800
3631;T384;845;19;114,303736;4,166666667;G14;800
3632;T384;845;19,24;127,7287961;5,25;G14;800
3633;T385;846;15;79,22269614;2,334246575;G14;800
3634;T385;846;15,3;93,30573693;3,147945205;G14;800
3635;T385;846;20;128,346682;4,166666667;G14;800
3636;T385;846;19,86;136,1718351;5,25;G14;800
3637;T385;847;16,46;90,56608459;2,334246575;G14;800
3638;T385;847;17,92;117,1627867;3,147945205;G14;800
3639;T385;847;22;148,5430153;4,166666667;G14;800
3640;T385;847;22,2;163,0217189;5,25;G14;800
3641;T201;848;13,88;72,15448582;2,15890411;G14;900
3642;T201;848;15,7;90,17681335;2,978082192;G14;900
3643;T201;848;18;110,024424;4;G14;900
3644;T201;848;20,26;126,3146131;4,833333333;G14;900
3645;T201;849;13,58;54,68215369;2,15890411;G14;900
3646;T201;849;15;73,63480827;2,978082192;G14;900
3647;T201;849;17;95,01328861;4;G14;900
3648;T201;849;19,7;107,3843036;4,833333333;G14;900
3649;T201;850;14,23333333;60,59816487;2,15890411;G14;900
3650;T201;850;15,8;79,17007073;2,978082192;G14;900
3651;T201;850;18;95,08340894;4;G14;900
3652;T201;850;19,74;108,4756739;4,833333333;G14;900
3653;T201;851;14,12;69,10648766;2,15890411;G14;900
3654;T201;851;15,54;85,91053263;2,978082192;G14;900
3655;T201;851;18;107,0251655;4;G14;900
3656;T201;851;19,9;121,4723015;4,833333333;G14;900
3657;T201;852;15,14;68,26782994;2,15890411;G14;900
3658;T201;852;16,42;86,9887865;2,978082192;G14;900
3659;T201;852;19;108,0264604;4;G14;900
3660;T201;852;20,3;119,1659307;4,833333333;G14;900
3661;T201;853;14,98;66,71494253;2,15890411;G14;900
3662;T201;853;16,82;84,48226302;2,978082192;G14;900
3663;T201;853;19;99,93246795;4;G14;900
3664;T201;853;19,62;107,4368794;4,916666667;G14;900
3665;T200;854;14,86;69,54759929;2,216438356;G14;900
3666;T200;854;16,26;84,22279828;3,035616438;G14;900
3667;T200;854;19;107,7023945;4;G14;900
3668;T200;854;20,42;117,73503;4,833333333;G14;900
3669;T200;855;14,8;71,44047363;2,216438356;G14;900
3670;T200;855;16,58;89,01861096;3,035616438;G14;900
3671;T200;855;18;103,7082006;4;G14;900
3672;T200;855;20,68;114,0941372;4,833333333;G14;900
3673;T200;856;14,51428571;68,32093592;2,216438356;G14;900
3674;T200;856;16,24;83,2783807;3,035616438;G14;900
3675;T200;856;17;96,69207708;4;G14;900
3676;T200;856;19,18;112,7027339;4,833333333;G14;900
3677;T266;857;16,32;87,11117212;2,490410959;G14;1000
3678;T266;857;17,28;100,690513;3,454794521;G14;1000
3679;T266;857;18;115,8316626;4,333333333;G14;1000
3680;T266;857;21,6;144,8533748;5,416666667;G14;1000
3681;T266;858;17,02;96,45933141;2,490410959;G14;1000
3682;T266;858;18,58;118,3039461;3,454794521;G14;1000
3683;T266;858;20;146,890698;4,333333333;G14;1000
3684;T266;858;23,13333333;177,8765223;5,416666667;G14;1000
3685;T273;859;15,06;71,32312289;2,438356164;G14;1000
3686;T273;859;16,36;86,84561362;3,410958904;G14;1000
3687;T273;859;20;92,46042892;4,416666667;G14;1000
3688;T273;859;22,13333333;108,4371334;5,416666667;G14;1000
3689;T267;860;16,36;96,94002043;2,476712329;G14;1000
3690;T267;860;16,92;109,9943738;3,44109589;G14;1000
3691;T267;860;19;129,8077434;4,333333333;G14;1000
3692;T267;860;23,63333333;171,188573;5,416666667;G14;1000
3693;T268;861;16,18;78,72115918;2,471232877;G14;1000
3694;T268;861;16,44;87,33798512;3,435616438;G14;1000
3695;T268;861;18;101,7304067;4,333333333;G14;1000
3696;T268;861;23,43333333;140,9110913;5,416666667;G14;1000
3697;T269;862;15,32;64,84338882;2,44109589;G14;1000
3698;T269;862;17,1;87,00137123;3,402739726;G14;1000
3699;T269;862;21;102,004566;4,416666667;G14;1000
3700;T269;862;23,43333333;112,8337688;5,416666667;G14;1000
3701;T273;863;14,66;51,83303562;2,438356164;G14;1000
3702;T273;863;15,94;71,92054831;3,410958904;G14;1000
3703;T273;863;20;65,03610676;4,416666667;G14;1000
3704;T273;863;23,6;86,59363163;5,416666667;G14;1000
3705;T272;864;15,18;76,00108413;2,473972603;G14;1000
3706;T272;864;16,44;93,25063776;3,446575342;G14;1000
3707;T272;864;20;111,4405835;4,416666667;G14;1000
3708;T272;864;22,76666667;132,1862342;5,416666667;G14;1000
3709;T269;865;15,98333333;72,35039158;2,44109589;G14;1000
3710;T269;865;17,9;92,30176198;3,402739726;G14;1000
3711;T269;865;21;109,1802777;4,416666667;G14;1000
3712;T269;865;22,5;128,0716008;5,416666667;G14;1000
3713;T273;866;15,16;85,92986746;2,438356164;G14;1000
3714;T273;866;16,34;102,7610809;3,410958904;G14;1000
3715;T273;866;22;123,4582901;4,416666667;G14;1000
3716;T273;866;24,3;144,0456039;5,416666667;G14;1000
3717;T275;867;16,24;63,06400967;2,473972603;G14;1000
3718;T275;867;17,96;85,21317058;3,446575342;G14;1000
3719;T275;867;20;69,60329343;4,416666667;G14;1000
3720;T275;867;23,53333333;94,58539663;5,416666667;G14;1000
3721;T262;868;14,88;60,16827348;2,38630137;G14;1000
3722;T262;868;15,32;67,33272816;3,35890411;G14;1000
3723;T262;868;18;54,48422744;4,25;G14;1000
3724;T262;868;23,2;60,01024831;5,333333333;G14;1000
3725;T272;869;18,14;91,82470835;2,473972603;G14;1000
3726;T272;869;19,52;113,8956801;3,446575342;G14;1000
3727;T272;869;24;135,5279098;4,416666667;G14;1000
3728;T272;869;24,43333333;135,2475274;5,416666667;G14;1000
3729;T274;870;16,06;69,60532039;2,438356164;G14;1000
3730;T274;870;17,56;88,35010054;3,410958904;G14;1000
3731;T274;870;21;70,61154926;4,416666667;G14;1000
3732;T274;870;24,6;87,27169474;5,416666667;G14;1000
3733;T266;871;16,28;79,81403673;2,493150685;G14;1000
3734;T266;871;16,84;93,27089631;3,454794521;G14;1000
3735;T266;871;18;108,8129476;4,333333333;G14;1000
3736;T266;871;23,36666667;137,915646;5,416666667;G14;1000
3737;T266;872;16,36;82,76384839;2,490410959;G14;1000
3738;T266;872;15,92;91,76608934;3,454794521;G14;1000
3739;T266;872;19;113,8767328;4,333333333;G14;1000
3740;T266;872;21,76666667;136,3591871;5,416666667;G14;1000
3741;T265;873;15,98;77,38464174;2,476712329;G14;1000
3742;T265;873;16,76;92,6570911;3,44109589;G14;1000
3743;T265;873;18;106,1669234;4,333333333;G14;1000
3744;T265;873;22,43333333;135,8271863;5,416666667;G14;1000
3745;T277;874;13,72;45,65879862;2,380821918;G14;1000
3746;T277;874;14,66;53,58894133;3,350684932;G14;1000
3747;T277;874;15;55,58203257;4,25;G14;1000
3748;T277;874;19,9;74,41732525;5,333333333;G14;1000
3749;T278;875;13,98;57,71401234;2,383561644;G14;1000
3750;T278;875;15,64;76,40373042;3,353424658;G14;1000
3751;T278;875;18;87,33504769;4,25;G14;1000
3752;T278;875;21,66666667;116,1845985;5,333333333;G14;1000
3753;T279;876;14,9;54,59061857;2,383561644;G14;1000
3754;T279;876;17,26;77,32045673;3,353424658;G14;1000
3755;T279;876;19;92,87005036;4,25;G14;1000
3756;T279;876;23,9;126,4822678;5,333333333;G14;1000
3757;T261;877;16,02;53,0496306;2,383561644;G14;1000
3758;T261;877;16,52;61,70138698;3,353424658;G14;1000
3759;T261;877;20;76,77690018;4,25;G14;1000
3760;T261;877;21,8;95,87228192;5,333333333;G14;1000
3761;T263;878;18,06;87,19458522;2,317808219;G14;1000
3762;T263;878;18,72;103,0432173;3,287671233;G14;1000
3763;T263;878;22;118,2759172;4,25;G14;1000
3764;T263;878;24,63333333;135,4353724;5,25;G14;1000
3765;T277;879;14,12;59,88061835;2,380821918;G14;1000
3766;T277;879;15;67,77649075;3,350684932;G14;1000
3767;T277;879;16;59,99413652;4,25;G14;1000
3768;T277;879;19,3;66,18668653;5,333333333;G14;1000
3769;T279;880;14,66;73,45079305;2,383561644;G14;1000
3770;T279;880;15,84;87,52270593;3,353424658;G14;1000
3771;T279;880;17;68,25742439;4,25;G14;1000
3772;T279;880;22,4;72,17883075;5,333333333;G14;1000
3773;T279;881;15,3;67,26369252;2,383561644;G14;1000
3774;T279;881;16,54;83,11680429;3,353424658;G14;1000
3775;T279;881;18;79,48896107;4,25;G14;1000
3776;T279;881;23,13333333;93,09721424;5,333333333;G14;1000
3777;T280;882;14,68;66,20517791;2,38630137;G14;1000
3778;T280;882;15,5;76,86131889;3,35890411;G14;1000
3779;T280;882;19;91,44800453;4,25;G14;1000
3780;T280;882;20,6;112,5453866;5,333333333;G14;1000
3781;T281;883;15,14;69,75844345;2,38630137;G14;1000
3782;T281;883;15,9;82,3139723;3,35890411;G14;1000
3783;T281;883;20;95,38885491;4,25;G14;1000
3784;T281;883;21,3;103,1570116;5,333333333;G14;1000
3785;T262;884;14,48;71,92459849;2,38630137;G14;1000
3786;T262;884;15,62;81,67860433;3,35890411;G14;1000
3787;T262;884;19;89,3615967;4,25;G14;1000
3788;T262;884;20,86666667;98,27970018;5,333333333;G14;1000
3789;T261;885;15,62;73,6985144;2,383561644;G14;1000
3790;T261;885;15,98;80,19658099;3,353424658;G14;1000
3791;T261;885;20;83,93634356;4,25;G14;1000
3792;T261;885;21,33333333;94,03464051;5,333333333;G14;1000
3793;T263;886;17,18;83,61530824;2,317808219;G14;1000
3794;T263;886;18,2;100,6359286;3,287671233;G14;1000
3795;T263;886;20;93,81454073;4,166666667;G14;1000
3796;T263;886;24,05;122,1197819;5,25;G14;1000
3797;T281;887;14,7;62,21125606;2,38630137;G14;1000
3798;T281;887;15,54;74,30259383;3,35890411;G14;1000
3799;T281;887;18;80,42360582;4,25;G14;1000
3800;T281;887;21,4;102,5198002;5,333333333;G14;1000
3801;T262;888;14,84;68,71223217;2,38630137;G14;1000
3802;T262;888;15,98;82,34028297;3,35890411;G14;1000
3803;T262;888;19;88,79505903;4,25;G14;1000
3804;T262;888;21,33333333;96,24267184;5,333333333;G14;1000
3805;T277;889;14,4;53,4586998;2,380821918;G14;1000
3806;T277;889;15,56;64,41750187;3,350684932;G14;1000
3807;T277;889;18;47,37747724;4,333333333;G14;1000
3808;T277;889;19,46666667;40,46311391;5,333333333;G14;1000
3809;T265;890;16,24;78,28619973;2,479452055;G14;1000
3810;T265;890;16,86;90,69808876;3,44109589;G14;1000
3811;T265;890;18;104,7147685;4,333333333;G14;1000
3812;T265;890;23,96666667;137,8030808;5,416666667;G14;1000
3813;T265;891;15,78;69,16813499;2,479452055;G14;1000
3814;T265;891;16,56;82,82290938;3,44109589;G14;1000
3815;T265;891;20;108,862352;4,416666667;G14;1000
3816;T265;891;22,36666667;134,2748444;5,416666667;G14;1000
3817;T271;892;17,56;79,2673157;2,430136986;G14;1000
3818;T271;892;19,54;102,1143883;3,402739726;G14;1000
3819;T271;892;23;125,989822;4,416666667;G14;1000
3820;T271;892;24,5;151,2426576;5,416666667;G14;1000
3821;T267;893;16,6;88,33973911;2,476712329;G14;1000
3822;T267;893;17,92;107,0871887;3,449315068;G14;1000
3823;T267;893;20;131,1594033;4,333333333;G14;1000
3824;T267;893;24,5;170,4064156;5,416666667;G14;1000
3825;T269;894;17,56;86,93889636;2,44109589;G14;1000
3826;T269;894;19,58;119,2063059;3,402739726;G14;1000
3827;T269;894;22;126,194789;4,416666667;G14;1000
3828;T269;894;24,46666667;148,9754303;5,416666667;G14;1000
3829;T269;895;15,34;72,50950507;2,44109589;G14;1000
3830;T269;895;16,84;88,90136429;3,402739726;G14;1000
3831;T269;895;20;110,601393;4,416666667;G14;1000
3832;T269;895;23,36666667;135,7525114;5,416666667;G14;1000
3833;T271;896;16,62;82,03609036;2,430136986;G14;1000
3834;T271;896;18,4;105,5682092;3,402739726;G14;1000
3835;T271;896;20;122,3579082;4,333333333;G14;1000
3836;T271;896;24,36666667;146,1846874;5,416666667;G14;1000
3837;T268;897;14,8;59,30327733;2,473972603;G14;1000
3838;T268;897;15,86;73,84627284;3,435616438;G14;1000
3839;T268;897;20;100,2238577;4,416666667;G14;1000
3840;T268;897;23,13333333;129,2994069;5,416666667;G14;1000
3841;T268;898;16,2;72,74798447;2,473972603;G14;1000
3842;T268;898;17,42;87,67868786;3,435616438;G14;1000
3843;T268;898;20;105,0878214;4,416666667;G14;1000
3844;T268;898;23,5;131,7590757;5,416666667;G14;1000
3845;T268;899;15,92;84,86959704;2,471232877;G14;1000
3846;T268;899;16,5;98,75597437;3,435616438;G14;1000
3847;T268;899;18;119,9782222;4,333333333;G14;1000
3848;T268;899;23,2125;156,1858899;5,416666667;G14;1000
3849;T270;900;15,28;70,98551021;2,471232877;G14;1000
3850;T270;900;17,62;90,60660371;3,435616438;G14;1000
3851;T270;900;18;106,5163594;4,333333333;G14;1000
3852;T270;900;24,13333333;144,3462855;5,416666667;G14;1000
3853;T270;901;16,24;74,69534754;2,471232877;G14;1000
3854;T270;901;17,66;92,78661466;3,443835616;G14;1000
3855;T270;901;19;83,84164071;4,333333333;G14;1000
3856;T270;901;24,46666667;116,2876669;5,416666667;G14;1000
3857;T267;902;17,08;88,58061812;2,476712329;G14;1000
3858;T267;902;18,42;108,303669;3,44109589;G14;1000
3859;T267;902;20;130,7925905;4,333333333;G14;1000
3860;T267;902;25,26666667;176,0447329;5,416666667;G14;1000
3861;T284;903;12,62;50,73072926;2,498630137;G14;800
3862;T284;903;14,1;63,6355414;3,490410959;G14;800
3863;T284;903;16;47,94007999;4,25;G14;800
3864;T284;903;19,44;58,93929309;5,25;G14;800
3865;T284;904;14,64;62,73319489;2,498630137;G14;800
3866;T284;904;15,76;84,03939927;3,490410959;G14;800
3867;T284;904;18;97,22063241;4,25;G14;800
3868;T284;904;21,24;127,8545278;5,25;G14;800
3869;T285;905;14;57,83429882;2,509589041;G14;800
3870;T285;905;15,08;75,53043586;3,493150685;G14;800
3871;T285;905;17;76,51802942;4,333333333;G14;800
3872;T285;905;20,675;98,4945004;5,333333333;G14;800
3873;T283;906;14,04;56,49964118;2,509589041;G14;800
3874;T283;906;15,98;81,80625482;3,493150685;G14;800
3875;T283;906;17;87,54737411;4,333333333;G14;800
3876;T283;906;20,88;105,2671763;5,333333333;G14;800
3877;T283;907;12,02;42,69997943;2,512328767;G14;800
3878;T283;907;13,62;57,84604768;3,493150685;G14;800
3879;T283;907;16;66,76035197;4,333333333;G14;800
3880;T283;907;18;84,28064365;5,333333333;G14;800
3881;T285;908;15,9;63,53993723;2,509589041;G14;800
3882;T285;908;16,88;81,32418447;3,493150685;G14;800
3883;T285;908;19;95,51588364;4,333333333;G14;800
3884;T285;908;19,84;105,8161601;5,333333333;G14;800
3885;T285;909;17,88;84,19472697;2,509589041;G14;800
3886;T285;909;19,44;109,1517941;3,493150685;G14;800
3887;T285;909;21;124,092943;4,333333333;G14;800
3888;T285;909;22,88;144,2026097;5,333333333;G14;800
3889;T285;910;16,4;73,49150278;2,509589041;G14;800
3890;T285;910;17,78;102,2222699;3,501369863;G14;800
3891;T285;910;20;117,0203491;4,333333333;G14;800
3892;T285;910;22,825;143,6848012;5,333333333;G14;800
3893;T286;911;15,16;57,77846763;2,515068493;G14;800
3894;T286;911;17;86,21448758;3,504109589;G14;800
3895;T286;911;18;97,65635108;4,333333333;G14;800
3896;T286;911;21,54;123,0623612;5,083333333;G14;800
3897;T286;912;13,42;52,72138874;2,515068493;G14;800
3898;T286;912;13,78;64,79451382;3,495890411;G14;800
3899;T286;912;17;65,3457531;4,333333333;G14;800
3900;T286;912;18,86;76,1518431;5,083333333;G14;800
3901;T289;913;13;49,84210777;2,21369863;G14;800
3902;T289;913;15,34;72,4439547;3,202739726;G14;800
3903;T289;913;17;74,84923689;4;G14;800
3904;T289;913;18,7;94,31268948;5;G14;800
3905;T289;914;13,64;53,18982666;2,21369863;G14;800
3906;T289;914;15,98;77,69576184;3,202739726;G14;800
3907;T289;914;17;83,08370658;4;G14;800
3908;T289;914;19,26;109,7452445;5;G14;800
3909;T289;915;12,56;50,55719233;2,210958904;G14;800
3910;T289;915;14,54;72,10635143;3,194520548;G14;800
3911;T289;915;16;80,29671434;4;G14;800
3912;T289;915;17,08;94,96360588;5;G14;800
3913;T288;916;13,38;56,35668877;2,515068493;G14;800
3914;T288;916;15,2;76,16648831;3,506849315;G14;800
3915;T288;916;17;83,62139912;4,333333333;G14;800
3916;T288;916;18,3;95,88005752;5,333333333;G14;800
3917;T282;917;12,08;46,393237;2,512328767;G14;800
3918;T282;917;14,02;63,68119278;3,493150685;G14;800
3919;T282;917;15;69,43091421;4,333333333;G14;800
3920;T282;917;18,24;85,62493187;5,333333333;G14;800
3921;T282;918;13,56;48,97522787;2,512328767;G14;800
3922;T282;918;15,12;67,29921732;3,493150685;G14;800
3923;T282;918;17;76,61368125;4,333333333;G14;800
3924;T282;918;19,3;98,66739307;5,333333333;G14;800
3925;T286;919;13,8;53,40081971;2,515068493;G14;800
3926;T286;919;15,48;68,58634864;3,495890411;G14;800
3927;T286;919;18;83,76094943;4,333333333;G14;800
3928;T286;919;18,52;92,19432877;5,333333333;G14;800
3929;T286;920;13,42;58,68465754;2,512328767;G14;800
3930;T286;920;14,96;83,40191356;3,504109589;G14;800
3931;T286;920;16;80,1951725;4,333333333;G14;800
3932;T286;920;18,74;106,5403923;5,333333333;G14;800
3933;T287;921;12,66;46,17603407;2,512328767;G14;800
3934;T287;921;14,36;65,93197022;3,495890411;G14;800
3935;T287;921;15;62,39628139;4,333333333;G14;800
3936;T287;921;18,46;75,95205007;5,333333333;G14;800
3937;T290;922;12,8;52,23486854;2,210958904;G14;800
3938;T290;922;14,62;74,27479539;3,194520548;G14;800
3939;T290;922;16;80,46505015;4;G14;800
3940;T290;922;17,92;95,76886743;5;G14;800
3941;T283;923;12,68571429;45,95273763;2,509589041;G14;800
3942;T283;923;14,5;64,46722117;3,493150685;G14;800
3943;T283;923;16;73,33361576;4,333333333;G14;800
3944;T283;923;19;93,76935157;5,333333333;G14;800
3945;T48;924;19,4;124,3593138;2,580821918;G14;1500
3946;T48;924;23,56;182,8923606;3,673972603;G14;1500
3947;T48;924;27;228,8197558;4,583333333;G14;1500
3948;T48;924;29,76;302,4989574;5,583333333;G14;1500
3949;T48;925;18,92;121,6588021;2,580821918;G14;1500
3950;T48;925;25,7;211,9703415;3,673972603;G14;1500
3951;T48;925;27;240,9395762;4,583333333;G14;1500
3952;T48;925;34,28;352,1303568;5,583333333;G14;1500
3953;T49;926;18,68;117,6666187;2,526027397;G14;1500
3954;T49;926;24,64;180,2991329;3,619178082;G14;1500
3955;T49;926;26;206,9414556;4,5;G14;1500
3956;T49;926;31,32;289,7968279;5,5;G14;1500
3957;T49;927;19,34;127,4416368;2,517808219;G14;1500
3958;T49;927;24,28;191,9974326;3,619178082;G14;1500
3959;T49;927;26;223,6882781;4,5;G14;1500
3960;T49;927;33,66;340,324405;5,5;G14;1500
3961;T49;928;18,84;119,4888122;2,517808219;G14;1500
3962;T49;928;24,42;187,8949538;3,624657534;G14;1500
3963;T49;928;26;210,0289954;4,5;G14;1500
3964;T49;928;31,52;297,4956447;5,5;G14;1500
3965;T50;929;19,16;134,925279;2,578082192;G14;1500
3966;T50;929;24,12;195,6283985;3,671232877;G14;1500
3967;T50;929;25;217,065357;4,583333333;G14;1500
3968;T50;929;30,06;306,8058972;5,583333333;G14;1500
3969;T51;930;18,42;123,8938429;2,493150685;G14;1500
3970;T51;930;23,88;186,04562;3,6;G14;1500
3971;T51;930;26;227,8086726;4,5;G14;1500
3972;T51;930;34,36;348,9249956;5,5;G14;1500
3973;T51;931;18,32;114,6243878;2,501369863;G14;1500
3974;T51;931;23,6;170,7962737;3,594520548;G14;1500
3975;T51;931;26;208,1466539;4,5;G14;1500
3976;T51;931;35,48;333,1959268;5,5;G14;1500
3977;T52;932;20,18;139,1611187;2,493150685;G14;1500
3978;T52;932;23,32;192,8336207;3,6;G14;1500
3979;T52;932;26;221,1870903;4,5;G14;1500
3980;T52;932;32,2;329,8661957;5,5;G14;1500
3981;T53;933;18,8;130,2120916;2,479452055;G14;1500
3982;T53;933;25,84;212,5109802;3,58630137;G14;1500
3983;T53;933;27;239,7863531;4,5;G14;1500
3984;T53;933;36,88;376,0649502;5,5;G14;1500
3985;T43;934;18,46;132,6124123;2,482191781;G14;1500
3986;T43;934;24,12;201,4568961;3,589041096;G14;1500
3987;T43;934;27;246,0296467;4,5;G14;1500
3988;T43;934;35,46;371,5154022;5,5;G14;1500
3989;T43;935;19,66;134,7709824;2,482191781;G14;1500
3990;T43;935;25,54;210,7870256;3,589041096;G14;1500
3991;T43;935;26;229,7292113;4,5;G14;1500
3992;T43;935;35,96;355,3805225;5,5;G14;1500
3993;T44;936;21;140,9665213;2,509589041;G14;1500
3994;T44;936;25,86;216,2309252;3,616438356;G14;1500
3995;T44;936;27;243,7124094;4,5;G14;1500
3996;T44;936;32,4;337,2493671;5,5;G14;1500
3997;T44;937;20,04;134,8349159;2,509589041;G14;1500
3998;T44;937;25,84;212,7163705;3,616438356;G14;1500
3999;T44;937;26;232,7851088;4,5;G14;1500
4000;T44;937;32,14;323,436941;5,5;G14;1500
4001;T45;938;19,74;118,4647118;2,583561644;G14;1500
4002;T45;938;26,2;201,8712162;3,676712329;G14;1500
4003;T45;938;28;231,6041779;4,583333333;G14;1500
4004;T45;938;31,68;308,424352;5,583333333;G14;1500
4005;T46;939;21,64;141,9108162;2,589041096;G14;1500
4006;T46;939;26,9;227,9411621;3,682191781;G14;1500
4007;T46;939;27;251,9137429;4,583333333;G14;1500
4008;T46;939;29,7;308,927757;5,583333333;G14;1500
4009;T47;940;18,96;138,7831778;2,58630137;G14;1500
4010;T47;940;24,4;207,6035541;3,679452055;G14;1500
4011;T47;940;26;242,8862047;4,583333333;G14;1500
4012;T47;940;34,78;376,7529043;5,583333333;G14;1500
4013;T189;941;15,51666667;84,93629483;2,534246575;G1;1400
4014;T189;941;17,64;110,6929141;3,610958904;G1;1400
4015;T189;941;21;149,7337147;4,416666667;G1;1400
4016;T189;941;23,32;177,5038048;5,333333333;G1;1400
4017;T189;942;15,54;82,80052739;2,534246575;G1;1400
4018;T189;942;18,62;111,6068178;3,610958904;G1;1400
4019;T189;942;22;141,6712641;4,416666667;G1;1400
4020;T189;942;22,62;163,722958;5,333333333;G1;1400
4021;T192;943;15,94;88,96220422;2,545205479;G1;1400
4022;T192;943;19,54;119,5893351;3,621917808;G1;1400
4023;T192;943;23;156,8551361;4,416666667;G1;1400
